gT,gM,Fishing_Pressure,Final_Coral,Final_Turf,Final_Macroalgae,Id,Fishing_ID
9,10,0.5,0.7238307929978018,0.004507662679966419,3.60656258197299e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9.5,10,0.5,0.7240984205646052,0.004260656712926284,3.4074564643075896e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10,10,0.5,0.7243382307378439,0.004039318536156364,3.2291872306834115e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10.5,10,0.5,0.724554346850152,0.0038398443271544704,3.068646173510028e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11,10,0.5,0.7247501155806529,0.0036591465767184268,2.923313754526798e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11.5,10,0.5,0.7249282816100809,0.003494693037529413,2.7911263283547335e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12,10,0.5,0.7250911171677841,0.003344387258899208,2.67037748184353e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12.5,10,0.5,0.7252405195026623,0.00320647869552157,2.559643934324413e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13,10,0.5,0.7253780851773707,0.0030794941866357077,2.4577291490489913e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13.5,10,0.5,0.725505167370682,0.0029621851037762276,2.3636199058071813e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14,10,0.5,0.7256229205557636,0.0028534861402007734,2.276452487000469e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14.5,10,0.5,0.7257323356843643,0.002752482856061574,2.1954860825493187e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
15,10,0.5,0.7258342681502815,0.00265838588308857,2.120081677319574e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
0,10.5,0.5,0.043272899177255415,0.325087253721998,0.5267965987095168,"Grazer
dominated","Fishing
Pressure
= 0.5"
0.5,10.5,0.5,0.07662832387015073,0.16167139959076976,0.6022558589562975,"Grazer
dominated","Fishing
Pressure
= 0.5"
1,10.5,0.5,0.6591352866095986,0.06427085009349989,0.0054407531815885484,"Grazer
dominated","Fishing
Pressure
= 0.5"
1.5,10.5,0.5,0.691052012047328,0.03485384290577793,0.002789685842124424,"Grazer
dominated","Fishing
Pressure
= 0.5"
2,10.5,0.5,0.7027854999167157,0.024010087935969517,0.0018840746955978856,"Grazer
dominated","Fishing
Pressure
= 0.5"
2.5,10.5,0.5,0.7089270773902683,0.01832858900756871,0.001423645874476555,"Grazer
dominated","Fishing
Pressure
= 0.5"
3,10.5,0.5,0.7127115556422382,0.01482577268517902,0.0011444135686925084,"Grazer
dominated","Fishing
Pressure
= 0.5"
3.5,10.5,0.5,0.7152790537596656,0.01244858275634462,9.568830977847962e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4,10.5,0.5,0.7171358162422032,0.010729061201737396,8.222136141465748e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4.5,10.5,0.5,0.7185412925417389,0.0094272564348444,7.208001345541129e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5,10.5,0.5,0.7196422775974137,0.008407355782607193,6.416710361449923e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5.5,10.5,0.5,0.720528097720162,0.007586693283319379,5.782049668703266e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6,10.5,0.5,0.7212562376634359,0.006912059135794308,5.261683771372845e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6.5,10.5,0.5,0.7218653724514953,0.006347648411914119,4.827278242651022e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7,10.5,0.5,0.722382481332014,0.005868480562804794,4.4591521356455115e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7.5,10.5,0.5,0.7228269593083486,0.005456595355505462,4.143207999606563e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8,10.5,0.5,0.7232131077800491,0.005098748064717855,3.8690825418498707e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8.5,10.5,0.5,0.7235517039804857,0.004784956910341498,3.62898679540441e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9,10.5,0.5,0.7238510237082038,0.004507556363811801,3.416953369036503e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9.5,10.5,0.5,0.7241175273782269,0.00426056203097739,3.2283332745338045e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10,10.5,0.5,0.7243563319924096,0.0040392336787278766,3.0594508338910705e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10.5,10.5,0.5,0.7245715431232719,0.0038397678412214883,2.9073616016002336e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11,10.5,0.5,0.7247664930752297,0.003659077282211246,2.7696791216860213e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11.5,10.5,0.5,0.7249439147695919,0.003494629966137139,2.644448715056742e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12,10.5,0.5,0.7251060707225577,0.003344329608625768,2.5300540453134185e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12.5,10.5,0.5,0.7252548500895379,0.00320642579645949,2.425146942569929e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13,10.5,0.5,0.7253918426352174,0.00307944547485559,2.328593999412418e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13.5,10.5,0.5,0.7255183957866369,0.002962140101172722,2.2394354411599943e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14,10.5,0.5,0.7256356591176223,0.002853444438768198,2.1568531003344964e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14.5,10.5,0.5,0.7257446193806905,0.002752444105503687,2.080145227716986e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
15,10.5,0.5,0.7258461283497578,0.0026583497809660526,2.008706495721152e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
0,11,0.5,0.0435853047277433,0.3311118128880432,0.5201511179914661,"Grazer
dominated","Fishing
Pressure
= 0.5"
0.5,11,0.5,0.07877983781130705,0.16891116847718465,0.590787349812092,"Grazer
dominated","Fishing
Pressure
= 0.5"
1,11,0.5,0.6594682791936716,0.06423247651278757,0.0051599470370609374,"Grazer
dominated","Fishing
Pressure
= 0.5"
1.5,11,0.5,0.691209448689899,0.034845629792365995,0.002648380459758537,"Grazer
dominated","Fishing
Pressure
= 0.5"
2,11,0.5,0.7028893650336512,0.02400664407389693,0.001789167869284909,"Grazer
dominated","Fishing
Pressure
= 0.5"
2.5,11,0.5,0.7090047052865343,0.018326712141416898,0.001352122533798215,"Grazer
dominated","Fishing
Pressure
= 0.5"
3,11,0.5,0.7127735655744183,0.014824595335603062,0.0010870083701182579,"Grazer
dominated","Fishing
Pressure
= 0.5"
3.5,11,0.5,0.7153306909952524,0.012447776433046976,9.08933914127717e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4,11,0.5,0.7171800595281859,0.010728474818481928,7.810426250962393e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4.5,11,0.5,0.718579997006172,0.009426810984858753,6.847268050882265e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5,11,0.5,0.7196766772925616,0.008407005994818683,6.095712822684616e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5.5,11,0.5,0.7205590552550103,0.007586411374845923,5.492897833747698e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6,11,0.5,0.7212843797858041,0.006911827120155206,4.998626387788283e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6.5,11,0.5,0.7218911689059007,0.006347454135095226,4.585993599744681e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7,11,0.5,0.7224062932863553,0.005868315518424001,4.236310391510316e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7.5,11,0.5,0.7228490704377518,0.0054564534129520155,3.936189144152709e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8,11,0.5,0.7232337449656712,0.005098624694427152,3.675787976924024e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8.5,11,0.5,0.7235710515274698,0.004784848693492733,3.4477095561158514e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9,11,0.5,0.7238692333750519,0.00450746067171133,3.246286364676481e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9.5,11,0.5,0.7241347256163572,0.004260476809382601,3.067102920855835e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10,11,0.5,0.7243726252782919,0.004039157299128927,2.9066680861285286e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10.5,11,0.5,0.7245870219561618,0.0038396989960314556,2.7621851855408157e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11,11,0.5,0.7247812350222161,0.0036590149094550494,2.6313874890275806e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11.5,11,0.5,0.7249579868180563,0.0034945731943903375,2.5124183512480864e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12,11,0.5,0.7251195311208888,0.003344277716125296,2.4037424778224314e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12.5,11,0.5,0.7252677498041402,0.003206378180307041,2.3040792779960515e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13,11,0.5,0.7254042265159729,0.003079401627522907,2.2123521449901086e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13.5,11,0.5,0.7255303035081392,0.0029620995923662656,2.1276493929351205e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14,11,0.5,0.7256471259460431,0.0028534069012794597,2.0491938400202768e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14.5,11,0.5,0.7257556768036589,0.0027524092240595838,1.9763188844384533e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
15,11,0.5,0.7258568045976093,0.002658317283362772,1.908449511631764e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
0,11.5,0.5,0.04387718715464174,0.3368046094544658,0.5138834671394708,"Grazer
dominated","Fishing
Pressure
= 0.5"
0.5,11.5,0.5,0.0810076019451482,0.1765376904140814,0.5788612737637011,"Grazer
dominated","Fishing
Pressure
= 0.5"
1,11.5,0.5,0.6597685193171854,0.06419790647884407,0.0049067465643910365,"Grazer
dominated","Fishing
Pressure
= 0.5"
1.5,11.5,0.5,0.6913516961914743,0.03483821153964805,0.002520708034396615,"Grazer
dominated","Fishing
Pressure
= 0.5"
2,11.5,0.5,0.7029832647329237,0.02400353126447502,0.001703367343496169,"Grazer
dominated","Fishing
Pressure
= 0.5"
2.5,11.5,0.5,0.7090749046800768,0.018325015122983585,0.0012874438255711263,"Grazer
dominated","Fishing
Pressure
= 0.5"
3,11.5,0.5,0.7128296506694646,0.014823530595717855,0.001035088258072038,"Grazer
dominated","Fishing
Pressure
= 0.5"
3.5,11.5,0.5,0.7153773994515685,0.012447047139092088,8.65561645574489e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4,11.5,0.5,0.7172200828034364,0.010727944405828947,7.437987284994059e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4.5,11.5,0.5,0.7186150117260287,0.009426408026543764,6.520924881740003e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5,11.5,0.5,0.719707798970623,0.0084066895572281,5.805304579778588e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5.5,11.5,0.5,0.7205870637495208,0.0075861563342953225,5.231291488550381e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6,11.5,0.5,0.721309841782322,0.00691161721033576,4.7606219170827336e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6.5,11.5,0.5,0.7219145091702581,0.006347278363613105,4.367683152996136e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7,11.5,0.5,0.7224278384280699,0.00586816619146028,4.0346827772031314e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7.5,11.5,0.5,0.7228690770042723,0.005456324985253101,3.7488749261280576e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8,11.5,0.5,0.7232524181524183,0.005098513068750545,3.5008891623720283e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8.5,11.5,0.5,0.7235885580308918,0.0047847507772176634,3.2836822780473016e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9,11.5,0.5,0.7238857104599069,0.004507374086883639,3.091857926689089e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9.5,11.5,0.5,0.7241502876612441,0.00426039969765529,2.921211792869918e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10,11.5,0.5,0.7243873685969084,0.004039088187254458,2.768419629726421e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10.5,11.5,0.5,0.7246010284121981,0.0038396367010634564,2.6308184066663973e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11,11.5,0.5,0.724794574782927,0.0036589584706288574,2.506249678157006e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11.5,11.5,0.5,0.72497072048163,0.003494521823318233,2.392945467052371e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12,11.5,0.5,0.725131711381099,0.0033442307598098094,2.28944378085477e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12.5,11.5,0.5,0.7252794227680398,0.003206335093282988,2.194525155227904e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13,11.5,0.5,0.725415432757948,0.0030793619506041146,2.1071643617244604e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13.5,11.5,0.5,0.7255410789211977,0.0029620629362400335,2.0264932135911546e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14,11.5,0.5,0.7256575024354134,0.0028533729337063187,1.9517716036803238e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14.5,11.5,0.5,0.7257656828565051,0.002752377659786832,1.8823647242956286e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
15,11.5,0.5,0.7258664657545016,0.0026582878761035934,1.817724982314533e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
0,12,0.5,0.04415067485743839,0.3421941343148387,0.5079598936577417,"Grazer
dominated","Fishing
Pressure
= 0.5"
0.5,12,0.5,0.08334234930481897,0.18466286890638156,0.566312960720375,"Grazer
dominated","Fishing
Pressure
= 0.5"
1,12,0.5,0.6600406191786221,0.06416660044913003,0.0046772661867769865,"Grazer
dominated","Fishing
Pressure
= 0.5"
1.5,12,0.5,0.6914808526527884,0.03483147802542782,0.0024047854060848996,"Grazer
dominated","Fishing
Pressure
= 0.5"
2,12,0.5,0.7030685680269474,0.024000703946449098,0.0016254220763452713,"Grazer
dominated","Fishing
Pressure
= 0.5"
2.5,12,0.5,0.7091386934190266,0.018323473277822792,0.001228671864123915,"Grazer
dominated","Fishing
Pressure
= 0.5"
3,12,0.5,0.712880621510575,0.014822563043866055,9.87902783829536e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
3.5,12,0.5,0.7154198527675176,0.012446384337952848,8.261407231019915e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4,12,0.5,0.7172564624296027,0.010727462314166995,7.099455528615362e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4.5,12,0.5,0.718646840375706,0.009426041756070369,6.224277232843651e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5,12,0.5,0.7197360899209064,0.00840640191678986,5.541311584645889e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5.5,12,0.5,0.7206125254736874,0.007585924494988101,4.993473148816714e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6,12,0.5,0.7213329891448206,0.006911426390474491,4.544253794255119e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6.5,12,0.5,0.7219357281246912,0.006347118573461079,4.16921451091556e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7,12,0.5,0.7224474257602121,0.005868030438623932,3.8513774138330156e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7.5,12,0.5,0.7228872658483704,0.0054562082298093666,3.5785796660698786e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8,12,0.5,0.723269394986042,0.005098411586696635,3.3418791612552923e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8.5,12,0.5,0.723604474350686,0.004784661757567805,3.134554453100502e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9,12,0.5,0.7239006910189195,0.004507295368177115,2.9514555959827963e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9.5,12,0.5,0.7241644364156938,0.004260329590691864,2.788570160936834e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10,12,0.5,0.7244007730866432,0.00403902535285306,2.64272556142953e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10.5,12,0.5,0.7246137630452446,0.003839580063906133,2.5113802185940657e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11,12,0.5,0.7248067033375346,0.0036589071573496115,2.392474095597411e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11.5,12,0.5,0.7249822980393867,0.0034944751172362068,2.2843197990560587e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12,12,0.5,0.7251427858396325,0.003344188067311848,2.1855219567121803e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12.5,12,0.5,0.7252900360384695,0.00320629591850279,2.0949166601518866e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13,12,0.5,0.725425621722782,0.0030793258761042017,2.0115253781290425e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13.5,12,0.5,0.7255508762079799,0.0029620296080998063,1.934519460546607e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14,12,0.5,0.7256669370470797,0.002853342049886937,1.8631924982990405e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14.5,12,0.5,0.7257747806891626,0.0027523489609627442,1.796938582600784e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
15,12,0.5,0.7258752500259275,0.0026582611383715597,1.7352350451340203e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
0,12.5,0.5,0.04440760021026854,0.3473056383644802,0.5023506767759015,"Grazer
dominated","Fishing
Pressure
= 0.5"
0.5,12.5,0.5,0.08582535425282632,0.19344029825482928,0.5529206893305784,"Grazer
dominated","Fishing
Pressure
= 0.5"
1,12.5,0.5,0.6602883627448112,0.06413811644299186,0.004468317760504604,"Grazer
dominated","Fishing
Pressure
= 0.5"
1.5,12.5,0.5,0.6915986465817621,0.034825338581236806,0.002299061147699816,"Grazer
dominated","Fishing
Pressure
= 0.5"
2,12.5,0.5,0.703146404075003,0.023998124554785397,0.0015543002191880457,"Grazer
dominated","Fishing
Pressure
= 0.5"
2.5,12.5,0.5,0.709196911481201,0.018322066248702515,0.0011750326670954404,"Grazer
dominated","Fishing
Pressure
= 0.5"
3,12.5,0.5,0.7129271472431157,0.014821679951870871,9.448324484232117e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
3.5,12.5,0.5,0.7154586071551922,0.012445779331228885,7.901546286026934e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4,12.5,0.5,0.7172896743685183,0.01072702222728919,6.790401630711281e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4.5,12.5,0.5,0.7186758989370312,0.009425707380661345,5.953447877514895e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5,12.5,0.5,0.7197619195882878,0.008406139313246914,5.300286240825748e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
5.5,12.5,0.5,0.7206357727103682,0.007585712828459191,4.7763390733103093e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6,12.5,0.5,0.7213541237932005,0.0069112521694852215,4.3466997273037503e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
6.5,12.5,0.5,0.7219551024144241,0.0063469726797121045,3.988000007813764e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7,12.5,0.5,0.7224653105606913,0.0058679064893958,3.6840052306784605e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
7.5,12.5,0.5,0.7229038739464556,0.005456101624436531,3.423084567706342e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8,12.5,0.5,0.7232848965913034,0.0050983189256315715,3.1966867877406517e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
8.5,12.5,0.5,0.7236190077485666,0.004784580474659838,2.998384085646494e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9,12.5,0.5,0.7239143700871027,0.004507223490178401,2.823251393165818e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
9.5,12.5,0.5,0.7241773560506911,0.004260265575458476,2.667451413568859e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10,12.5,0.5,0.7244130132012775,0.004038967977765052,2.5279499838090814e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
10.5,12.5,0.5,0.7246253915661678,0.003839528347223322,2.4023163801260784e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11,12.5,0.5,0.7248177784887089,0.003658860301696883,2.28858039089284e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
11.5,12.5,0.5,0.7249928701063962,0.003494432468281392,2.185128179673277e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12,12.5,0.5,0.7251528985503365,0.0033441490830771396,2.090625186684807e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
12.5,12.5,0.5,0.7252997276559537,0.0032062601462495063,2.003958217323075e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13,12.5,0.5,0.7254349259196852,0.0030792929346971647,1.9241913683741885e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
13.5,12.5,0.5,0.7255598227726605,0.002961999174393845,1.8505320818461957e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14,12.5,0.5,0.7256755524590028,0.002853313848104758,1.7823047113127481e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
14.5,12.5,0.5,0.7257830885915362,0.0027523227543245566,1.7189297299821147e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
15,12.5,0.5,0.7258832716168492,0.002658236722438702,1.6599072238669753e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
0,13,0.5,0.044649550329695996,0.35216157935432624,0.49702953554511375,"Grazer
dominated","Fishing
Pressure
= 0.5"
0.5,13,0.5,0.08851551712370337,0.2030921023987091,0.5383680408382696,"Grazer
dominated","Fishing
Pressure
= 0.5"
1,13,0.5,0.6605148838868676,0.06411208891945239,0.004277260635831313,"Grazer
dominated","Fishing
Pressure
= 0.5"
1.5,13,0.5,0.6917065148786627,0.03481971787641606,0.0022022455676974258,"Grazer
dominated","Fishing
Pressure
= 0.5"
2,13,0.5,0.7032177125214767,0.02399576183971767,0.0014891431125326822,"Grazer
dominated","Fishing
Pressure
= 0.5"
2.5,13,0.5,0.7092502582091235,0.01832077709078047,0.001125881842923997,"Grazer
dominated","Fishing
Pressure
= 0.5"
3,13,0.5,0.7129697851390423,0.014820870721509078,9.053613295710661e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
3.5,13,0.5,0.7154941259214691,0.012445224874514658,7.571731216781724e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
4,13,0.5,0.7173201151337508,0.010726618883962103,6.507135614498341e-4,"Grazer
dominated","Fishing
Pressure
= 0.5"
